Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JB C,CYCLING,01/12/2022,13:37:29,01:49:04,15.10,147,,,,,1500,14,,,,,,,,,,,,187,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:37:44,170,,,,,,,,,
,00:37:45,170,,,,,,,,,
,00:37:46,170,,,,,,,,,
,00:37:47,170,,,,,,,,,
,00:37:48,170,,,,,,,,,
,00:37:49,170,,,,,,,,,
,00:37:50,170,,,,,,,,,
,00:37:51,170,,,,,,,,,
,00:37:52,170,,,,,,,,,
,00:37:53,171,,,,,,,,,
,00:37:54,170,,,,,,,,,
,00:37:55,171,,,,,,,,,
,00:37:56,171,,,,,,,,,
,00:37:57,170,,,,,,,,,
,00:37:58,170,,,,,,,,,
,00:37:59,170,,,,,,,,,
,00:38:00,170,,,,,,,,,
,00:38:01,169,,,,,,,,,
,00:38:02,169,,,,,,,,,
,00:38:03,168,,,,,,,,,
,00:38:04,168,,,,,,,,,
,00:38:05,168,,,,,,,,,
,00:38:06,168,,,,,,,,,
,00:38:07,168,,,,,,,,,
,00:38:08,168,,,,,,,,,
,00:38:09,168,,,,,,,,,
,00:38:10,168,,,,,,,,,
,00:38:11,168,,,,,,,,,
,00:38:12,168,,,,,,,,,
,00:38:13,168,,,,,,,,,
,00:38:14,168,,,,,,,,,
,00:38:15,168,,,,,,,,,
,00:38:16,168,,,,,,,,,
,00:38:17,168,,,,,,,,,
,00:38:18,168,,,,,,,,,
,00:38:19,168,,,,,,,,,
,00:38:20,167,,,,,,,,,
,00:38:21,167,,,,,,,,,
,00:38:22,167,,,,,,,,,
,00:38:23,167,,,,,,,,,
,00:38:24,167,,,,,,,,,
,00:38:25,166,,,,,,,,,
,00:38:26,166,,,,,,,,,
,00:38:27,166,,,,,,,,,
,00:38:28,165,,,,,,,,,
,00:38:29,165,,,,,,,,,
,00:38:30,165,,,,,,,,,
,00:38:31,165,,,,,,,,,
,00:38:32,165,,,,,,,,,
,00:38:33,165,,,,,,,,,
,00:38:34,166,,,,,,,,,
,00:38:35,166,,,,,,,,,
,00:38:36,166,,,,,,,,,
,00:38:37,166,,,,,,,,,
,00:38:38,166,,,,,,,,,
,00:38:39,166,,,,,,,,,
,00:38:40,166,,,,,,,,,
,00:38:41,166,,,,,,,,,
,00:38:42,165,,,,,,,,,
,00:38:43,166,,,,,,,,,
,00:38:44,166,,,,,,,,,
,00:38:45,166,,,,,,,,,
,00:38:46,165,,,,,,,,,
,00:38:47,166,,,,,,,,,
,00:38:48,165,,,,,,,,,
,00:38:49,166,,,,,,,,,
,00:38:50,166,,,,,,,,,
,00:38:51,166,,,,,,,,,
,00:38:52,166,,,,,,,,,
,00:38:53,166,,,,,,,,,
,00:38:54,166,,,,,,,,,
,00:38:55,166,,,,,,,,,
,00:38:56,166,,,,,,,,,
,00:38:57,166,,,,,,,,,
,00:38:58,166,,,,,,,,,
,00:38:59,166,,,,,,,,,
,00:39:00,165,,,,,,,,,
,00:39:01,165,,,,,,,,,
,00:39:02,164,,,,,,,,,
,00:39:03,164,,,,,,,,,
,00:39:04,164,,,,,,,,,
,00:39:05,164,,,,,,,,,
,00:39:06,164,,,,,,,,,
,00:39:07,164,,,,,,,,,
,00:39:08,165,,,,,,,,,
,00:39:09,165,,,,,,,,,
,00:39:10,165,,,,,,,,,
,00:39:11,165,,,,,,,,,
,00:39:12,165,,,,,,,,,
,00:39:13,165,,,,,,,,,
,00:39:14,165,,,,,,,,,
,00:39:15,165,,,,,,,,,
,00:39:16,165,,,,,,,,,
,00:39:17,165,,,,,,,,,
,00:39:18,166,,,,,,,,,
,00:39:19,166,,,,,,,,,
,00:39:20,166,,,,,,,,,
,00:39:21,167,,,,,,,,,
,00:39:22,167,,,,,,,,,
,00:39:23,167,,,,,,,,,
,00:39:24,168,,,,,,,,,
,00:39:25,168,,,,,,,,,
,00:39:26,168,,,,,,,,,
,00:39:27,168,,,,,,,,,
,00:39:28,169,,,,,,,,,
,00:39:29,169,,,,,,,,,
,00:39:30,169,,,,,,,,,
,00:39:31,169,,,,,,,,,
,00:39:32,169,,,,,,,,,
,00:39:33,170,,,,,,,,,
,00:39:34,169,,,,,,,,,
,00:39:35,170,,,,,,,,,
,00:39:36,169,,,,,,,,,
,00:39:37,170,,,,,,,,,
,00:39:38,170,,,,,,,,,
,00:39:39,170,,,,,,,,,
,00:39:40,170,,,,,,,,,
,00:39:41,170,,,,,,,,,
,00:39:42,170,,,,,,,,,
,00:39:43,170,,,,,,,,,
,00:39:44,170,,,,,,,,,
,00:39:45,170,,,,,,,,,
,00:39:46,170,,,,,,,,,
,00:39:47,170,,,,,,,,,
,00:39:48,169,,,,,,,,,
,00:39:49,169,,,,,,,,,
,00:39:50,170,,,,,,,,,
,00:39:51,170,,,,,,,,,
,00:39:52,170,,,,,,,,,
,00:39:53,171,,,,,,,,,
,00:39:54,171,,,,,,,,,
,00:39:55,171,,,,,,,,,
,00:39:56,171,,,,,,,,,
,00:39:57,170,,,,,,,,,
,00:39:58,170,,,,,,,,,
,00:39:59,170,,,,,,,,,
,00:40:00,170,,,,,,,,,
,00:40:01,169,,,,,,,,,
,00:40:02,168,,,,,,,,,
,00:40:03,168,,,,,,,,,
,00:40:04,168,,,,,,,,,
,00:40:05,168,,,,,,,,,
,00:40:06,168,,,,,,,,,
,00:40:07,168,,,,,,,,,
,00:40:08,167,,,,,,,,,
,00:40:09,167,,,,,,,,,
,00:40:10,166,,,,,,,,,
,00:40:11,165,,,,,,,,,
,00:40:12,164,,,,,,,,,
,00:40:13,163,,,,,,,,,
,00:40:14,163,,,,,,,,,
,00:40:15,163,,,,,,,,,
,00:40:16,162,,,,,,,,,
,00:40:17,163,,,,,,,,,
,00:40:18,163,,,,,,,,,
,00:40:19,163,,,,,,,,,
,00:40:20,163,,,,,,,,,
,00:40:21,163,,,,,,,,,
,00:40:22,163,,,,,,,,,
,00:40:23,163,,,,,,,,,
,00:40:24,163,,,,,,,,,
,00:40:25,163,,,,,,,,,
,00:40:26,163,,,,,,,,,
,00:40:27,163,,,,,,,,,
,00:40:28,163,,,,,,,,,
,00:40:29,163,,,,,,,,,
,00:40:30,163,,,,,,,,,
,00:40:31,164,,,,,,,,,
,00:40:32,164,,,,,,,,,
,00:40:33,165,,,,,,,,,
,00:40:34,165,,,,,,,,,
,00:40:35,166,,,,,,,,,
,00:40:36,166,,,,,,,,,
,00:40:37,167,,,,,,,,,
,00:40:38,167,,,,,,,,,
,00:40:39,167,,,,,,,,,
,00:40:40,167,,,,,,,,,
,00:40:41,168,,,,,,,,,
,00:40:42,168,,,,,,,,,
,00:40:43,168,,,,,,,,,
,00:40:44,168,,,,,,,,,
,00:40:45,169,,,,,,,,,
,00:40:46,169,,,,,,,,,
,00:40:47,170,,,,,,,,,
,00:40:48,170,,,,,,,,,
,00:40:49,170,,,,,,,,,
,00:40:50,171,,,,,,,,,
,00:40:51,171,,,,,,,,,
,00:40:52,171,,,,,,,,,
,00:40:53,172,,,,,,,,,
,00:40:54,172,,,,,,,,,
,00:40:55,172,,,,,,,,,
,00:40:56,173,,,,,,,,,
,00:40:57,173,,,,,,,,,
,00:40:58,173,,,,,,,,,
,00:40:59,174,,,,,,,,,
,00:41:00,174,,,,,,,,,
,00:41:01,174,,,,,,,,,
,00:41:02,174,,,,,,,,,
,00:41:03,175,,,,,,,,,
,00:41:04,175,,,,,,,,,
,00:41:05,175,,,,,,,,,
,00:41:06,175,,,,,,,,,
,00:41:07,175,,,,,,,,,
,00:41:08,175,,,,,,,,,
,00:41:09,175,,,,,,,,,
,00:41:10,175,,,,,,,,,
,00:41:11,175,,,,,,,,,
,00:41:12,175,,,,,,,,,
,00:41:13,174,,,,,,,,,
,00:41:14,174,,,,,,,,,
,00:41:15,174,,,,,,,,,
,00:41:16,173,,,,,,,,,
,00:41:17,173,,,,,,,,,
,00:41:18,173,,,,,,,,,
,00:41:19,172,,,,,,,,,
,00:41:20,171,,,,,,,,,
,00:41:21,171,,,,,,,,,
,00:41:22,171,,,,,,,,,
,00:41:23,170,,,,,,,,,
,00:41:24,170,,,,,,,,,
,00:41:25,170,,,,,,,,,
,00:41:26,169,,,,,,,,,
,00:41:27,169,,,,,,,,,
,00:41:28,169,,,,,,,,,
,00:41:29,169,,,,,,,,,
,00:41:30,169,,,,,,,,,
,00:41:31,169,,,,,,,,,
,00:41:32,169,,,,,,,,,
,00:41:33,169,,,,,,,,,
,00:41:34,169,,,,,,,,,
,00:41:35,169,,,,,,,,,
,00:41:36,168,,,,,,,,,
,00:41:37,168,,,,,,,,,
,00:41:38,168,,,,,,,,,
,00:41:39,168,,,,,,,,,
,00:41:40,168,,,,,,,,,
,00:41:41,168,,,,,,,,,
,00:41:42,167,,,,,,,,,
,00:41:43,168,,,,,,,,,
,00:41:44,168,,,,,,,,,
,00:41:45,168,,,,,,,,,
,00:41:46,168,,,,,,,,,
,00:41:47,168,,,,,,,,,
,00:41:48,168,,,,,,,,,
,00:41:49,169,,,,,,,,,
,00:41:50,169,,,,,,,,,
,00:41:51,169,,,,,,,,,
,00:41:52,169,,,,,,,,,
,00:41:53,168,,,,,,,,,
,00:41:54,168,,,,,,,,,
,00:41:55,168,,,,,,,,,
,00:41:56,168,,,,,,,,,
,00:41:57,167,,,,,,,,,
,00:41:58,167,,,,,,,,,
,00:41:59,167,,,,,,,,,
,00:42:00,166,,,,,,,,,
,00:42:01,167,,,,,,,,,
,00:42:02,167,,,,,,,,,
,00:42:03,166,,,,,,,,,
,00:42:04,166,,,,,,,,,
,00:42:05,166,,,,,,,,,
,00:42:06,165,,,,,,,,,
,00:42:07,164,,,,,,,,,
,00:42:08,164,,,,,,,,,
,00:42:09,163,,,,,,,,,
,00:42:10,162,,,,,,,,,
,00:42:11,162,,,,,,,,,
,00:42:12,162,,,,,,,,,
,00:42:13,162,,,,,,,,,
,00:42:14,161,,,,,,,,,
,00:42:15,160,,,,,,,,,
,00:42:16,160,,,,,,,,,
,00:42:17,160,,,,,,,,,
,00:42:18,160,,,,,,,,,
,00:42:19,159,,,,,,,,,
,00:42:20,160,,,,,,,,,
,00:42:21,159,,,,,,,,,
,00:42:22,160,,,,,,,,,
,00:42:23,160,,,,,,,,,
,00:42:24,160,,,,,,,,,
,00:42:25,161,,,,,,,,,
,00:42:26,161,,,,,,,,,
,00:42:27,162,,,,,,,,,
,00:42:28,162,,,,,,,,,
,00:42:29,162,,,,,,,,,
,00:42:30,162,,,,,,,,,
,00:42:31,163,,,,,,,,,
,00:42:32,163,,,,,,,,,
,00:42:33,163,,,,,,,,,
,00:42:34,163,,,,,,,,,
,00:42:35,163,,,,,,,,,
,00:42:36,163,,,,,,,,,
,00:42:37,164,,,,,,,,,
,00:42:38,164,,,,,,,,,
,00:42:39,164,,,,,,,,,
,00:42:40,164,,,,,,,,,
,00:42:41,164,,,,,,,,,
,00:42:42,164,,,,,,,,,
,00:42:43,164,,,,,,,,,
,00:42:44,165,,,,,,,,,
,00:42:45,165,,,,,,,,,
,00:42:46,165,,,,,,,,,
,00:42:47,165,,,,,,,,,
,00:42:48,165,,,,,,,,,
,00:42:49,165,,,,,,,,,
,00:42:50,166,,,,,,,,,
,00:42:51,166,,,,,,,,,
,00:42:52,166,,,,,,,,,
,00:42:53,167,,,,,,,,,
,00:42:54,166,,,,,,,,,
,00:42:55,167,,,,,,,,,
,00:42:56,167,,,,,,,,,
,00:42:57,168,,,,,,,,,
,00:42:58,167,,,,,,,,,
,00:42:59,168,,,,,,,,,
,00:43:00,168,,,,,,,,,
,00:43:01,168,,,,,,,,,
,00:43:02,168,,,,,,,,,
,00:43:03,169,,,,,,,,,
,00:43:04,169,,,,,,,,,
,00:43:05,168,,,,,,,,,
,00:43:06,168,,,,,,,,,
,00:43:07,169,,,,,,,,,
,00:43:08,169,,,,,,,,,
,00:43:09,168,,,,,,,,,
,00:43:10,169,,,,,,,,,
,00:43:11,169,,,,,,,,,
,00:43:12,169,,,,,,,,,
,00:43:13,169,,,,,,,,,
,00:43:14,169,,,,,,,,,
,00:43:15,169,,,,,,,,,
,00:43:16,169,,,,,,,,,
,00:43:17,169,,,,,,,,,
,00:43:18,169,,,,,,,,,
,00:43:19,169,,,,,,,,,
,00:43:20,169,,,,,,,,,
,00:43:21,169,,,,,,,,,
,00:43:22,169,,,,,,,,,
,00:43:23,169,,,,,,,,,
,00:43:24,169,,,,,,,,,
,00:43:25,169,,,,,,,,,
,00:43:26,169,,,,,,,,,
,00:43:27,169,,,,,,,,,
,00:43:28,168,,,,,,,,,
,00:43:29,168,,,,,,,,,
,00:43:30,168,,,,,,,,,
,00:43:31,168,,,,,,,,,
,00:43:32,167,,,,,,,,,
,00:43:33,168,,,,,,,,,
,00:43:34,168,,,,,,,,,
,00:43:35,168,,,,,,,,,
,00:43:36,168,,,,,,,,,
,00:43:37,169,,,,,,,,,
,00:43:38,169,,,,,,,,,
,00:43:39,170,,,,,,,,,
,00:43:40,170,,,,,,,,,
,00:43:41,170,,,,,,,,,
,00:43:42,170,,,,,,,,,
,00:43:43,170,,,,,,,,,
,00:43:44,170,,,,,,,,,
,00:43:45,170,,,,,,,,,
,00:43:46,170,,,,,,,,,
,00:43:47,170,,,,,,,,,
,00:43:48,170,,,,,,,,,
,00:43:49,170,,,,,,,,,
,00:43:50,170,,,,,,,,,
,00:43:51,170,,,,,,,,,
,00:43:52,169,,,,,,,,,
,00:43:53,169,,,,,,,,,
,00:43:54,169,,,,,,,,,
,00:43:55,168,,,,,,,,,
,00:43:56,168,,,,,,,,,
,00:43:57,168,,,,,,,,,
,00:43:58,167,,,,,,,,,
,00:43:59,167,,,,,,,,,
,00:44:00,166,,,,,,,,,
,00:44:01,165,,,,,,,,,
,00:44:02,165,,,,,,,,,
,00:44:03,164,,,,,,,,,
,00:44:04,163,,,,,,,,,
,00:44:05,163,,,,,,,,,
,00:44:06,162,,,,,,,,,
,00:44:07,161,,,,,,,,,
,00:44:08,161,,,,,,,,,
,00:44:09,161,,,,,,,,,
,00:44:10,161,,,,,,,,,
,00:44:11,161,,,,,,,,,
,00:44:12,161,,,,,,,,,
,00:44:13,161,,,,,,,,,
,00:44:14,160,,,,,,,,,
,00:44:15,160,,,,,,,,,
,00:44:16,159,,,,,,,,,
,00:44:17,159,,,,,,,,,
,00:44:18,158,,,,,,,,,
,00:44:19,158,,,,,,,,,
,00:44:20,158,,,,,,,,,
,00:44:21,158,,,,,,,,,
,00:44:22,158,,,,,,,,,
,00:44:23,158,,,,,,,,,
,00:44:24,158,,,,,,,,,
,00:44:25,159,,,,,,,,,
,00:44:26,159,,,,,,,,,
,00:44:27,160,,,,,,,,,
,00:44:28,160,,,,,,,,,
,00:44:29,161,,,,,,,,,
,00:44:30,161,,,,,,,,,
,00:44:31,161,,,,,,,,,
,00:44:32,160,,,,,,,,,
,00:44:33,160,,,,,,,,,
,00:44:34,159,,,,,,,,,
,00:44:35,159,,,,,,,,,
,00:44:36,159,,,,,,,,,
,00:44:37,159,,,,,,,,,
,00:44:38,159,,,,,,,,,
,00:44:39,159,,,,,,,,,
,00:44:40,159,,,,,,,,,
,00:44:41,159,,,,,,,,,
,00:44:42,159,,,,,,,,,
,00:44:43,159,,,,,,,,,
,00:44:44,159,,,,,,,,,
,00:44:45,159,,,,,,,,,
,00:44:46,159,,,,,,,,,
,00:44:47,159,,,,,,,,,
,00:44:48,159,,,,,,,,,
,00:44:49,159,,,,,,,,,
,00:44:50,160,,,,,,,,,
,00:44:51,160,,,,,,,,,
,00:44:52,160,,,,,,,,,
,00:44:53,160,,,,,,,,,
,00:44:54,161,,,,,,,,,
,00:44:55,161,,,,,,,,,
,00:44:56,161,,,,,,,,,
,00:44:57,162,,,,,,,,,
,00:44:58,161,,,,,,,,,
,00:44:59,161,,,,,,,,,
,00:45:00,162,,,,,,,,,
,00:45:01,161,,,,,,,,,
,00:45:02,162,,,,,,,,,
,00:45:03,160,,,,,,,,,
,00:45:04,160,,,,,,,,,
,00:45:05,158,,,,,,,,,
,00:45:06,157,,,,,,,,,
,00:45:07,155,,,,,,,,,
,00:45:08,154,,,,,,,,,
,00:45:09,153,,,,,,,,,
,00:45:10,152,,,,,,,,,
,00:45:11,150,,,,,,,,,
,00:45:12,150,,,,,,,,,
,00:45:13,148,,,,,,,,,
,00:45:14,147,,,,,,,,,
,00:45:15,146,,,,,,,,,
,00:45:16,146,,,,,,,,,
,00:45:17,146,,,,,,,,,
,00:45:18,146,,,,,,,,,
,00:45:19,146,,,,,,,,,
,00:45:20,146,,,,,,,,,
,00:45:21,146,,,,,,,,,
,00:45:22,146,,,,,,,,,
,00:45:23,146,,,,,,,,,
,00:45:24,145,,,,,,,,,
,00:45:25,143,,,,,,,,,
,00:45:26,143,,,,,,,,,
,00:45:27,143,,,,,,,,,
,00:45:28,142,,,,,,,,,
,00:45:29,141,,,,,,,,,
,00:45:30,139,,,,,,,,,
,00:45:31,137,,,,,,,,,
,00:45:32,135,,,,,,,,,
,00:45:33,133,,,,,,,,,
,00:45:34,132,,,,,,,,,
,00:45:35,132,,,,,,,,,
,00:45:36,132,,,,,,,,,
,00:45:37,132,,,,,,,,,
,00:45:38,133,,,,,,,,,
,00:45:39,134,,,,,,,,,
,00:45:40,134,,,,,,,,,
,00:45:41,134,,,,,,,,,
,00:45:42,136,,,,,,,,,
,00:45:43,135,,,,,,,,,
,00:45:44,134,,,,,,,,,
,00:45:45,133,,,,,,,,,
,00:45:46,132,,,,,,,,,
,00:45:47,131,,,,,,,,,
,00:45:48,131,,,,,,,,,
,00:45:49,132,,,,,,,,,
,00:45:50,132,,,,,,,,,
,00:45:51,132,,,,,,,,,
,00:45:52,130,,,,,,,,,
,00:45:53,130,,,,,,,,,
,00:45:54,131,,,,,,,,,
,00:45:55,132,,,,,,,,,
,00:45:56,134,,,,,,,,,
,00:45:57,135,,,,,,,,,
,00:45:58,135,,,,,,,,,
,00:45:59,135,,,,,,,,,
,00:46:00,136,,,,,,,,,
,00:46:01,136,,,,,,,,,
,00:46:02,137,,,,,,,,,
,00:46:03,138,,,,,,,,,
,00:46:04,138,,,,,,,,,
,00:46:05,139,,,,,,,,,
,00:46:06,139,,,,,,,,,
,00:46:07,138,,,,,,,,,
,00:46:08,137,,,,,,,,,
,00:46:09,136,,,,,,,,,
,00:46:10,135,,,,,,,,,
,00:46:11,135,,,,,,,,,
,00:46:12,135,,,,,,,,,
,00:46:13,135,,,,,,,,,
,00:46:14,135,,,,,,,,,
,00:46:15,136,,,,,,,,,
,00:46:16,137,,,,,,,,,
,00:46:17,137,,,,,,,,,
,00:46:18,136,,,,,,,,,
,00:46:19,136,,,,,,,,,
,00:46:20,132,,,,,,,,,
,00:46:21,131,,,,,,,,,
,00:46:22,130,,,,,,,,,
,00:46:23,130,,,,,,,,,
,00:46:24,130,,,,,,,,,
,00:46:25,131,,,,,,,,,
,00:46:26,131,,,,,,,,,
,00:46:27,131,,,,,,,,,
,00:46:28,131,,,,,,,,,
,00:46:29,131,,,,,,,,,
,00:46:30,131,,,,,,,,,
,00:46:31,131,,,,,,,,,
,00:46:32,131,,,,,,,,,
,00:46:33,131,,,,,,,,,
,00:46:34,132,,,,,,,,,
,00:46:35,133,,,,,,,,,
,00:46:36,134,,,,,,,,,
,00:46:37,135,,,,,,,,,
,00:46:38,137,,,,,,,,,
,00:46:39,139,,,,,,,,,
,00:46:40,140,,,,,,,,,
,00:46:41,140,,,,,,,,,
,00:46:42,141,,,,,,,,,
,00:46:43,141,,,,,,,,,
,00:46:44,141,,,,,,,,,
,00:46:45,141,,,,,,,,,
,00:46:46,141,,,,,,,,,
,00:46:47,142,,,,,,,,,
,00:46:48,142,,,,,,,,,
,00:46:49,142,,,,,,,,,
,00:46:50,143,,,,,,,,,
,00:46:51,144,,,,,,,,,
,00:46:52,144,,,,,,,,,
,00:46:53,146,,,,,,,,,
,00:46:54,147,,,,,,,,,
,00:46:55,149,,,,,,,,,
,00:46:56,150,,,,,,,,,
,00:46:57,151,,,,,,,,,
,00:46:58,152,,,,,,,,,
,00:46:59,152,,,,,,,,,
,00:47:00,155,,,,,,,,,
,00:47:01,155,,,,,,,,,
,00:47:02,156,,,,,,,,,
,00:47:03,156,,,,,,,,,
,00:47:04,157,,,,,,,,,
,00:47:05,157,,,,,,,,,
,00:47:06,158,,,,,,,,,
,00:47:07,158,,,,,,,,,
,00:47:08,159,,,,,,,,,
,00:47:09,160,,,,,,,,,
,00:47:10,160,,,,,,,,,
,00:47:11,161,,,,,,,,,
,00:47:12,162,,,,,,,,,
,00:47:13,162,,,,,,,,,
,00:47:14,162,,,,,,,,,
,00:47:15,161,,,,,,,,,
,00:47:16,161,,,,,,,,,
,00:47:17,161,,,,,,,,,
,00:47:18,161,,,,,,,,,
,00:47:19,161,,,,,,,,,
,00:47:20,161,,,,,,,,,
,00:47:21,162,,,,,,,,,
,00:47:22,162,,,,,,,,,
,00:47:23,162,,,,,,,,,
,00:47:24,162,,,,,,,,,
,00:47:25,163,,,,,,,,,
,00:47:26,164,,,,,,,,,
,00:47:27,164,,,,,,,,,
,00:47:28,164,,,,,,,,,
,00:47:29,164,,,,,,,,,
,00:47:30,165,,,,,,,,,
,00:47:31,165,,,,,,,,,
,00:47:32,165,,,,,,,,,
,00:47:33,165,,,,,,,,,
,00:47:34,165,,,,,,,,,
,00:47:35,164,,,,,,,,,
,00:47:36,163,,,,,,,,,
,00:47:37,162,,,,,,,,,
,00:47:38,161,,,,,,,,,
,00:47:39,161,,,,,,,,,
,00:47:40,160,,,,,,,,,
,00:47:41,160,,,,,,,,,
,00:47:42,159,,,,,,,,,
,00:47:43,159,,,,,,,,,
,00:47:44,159,,,,,,,,,
,00:47:45,158,,,,,,,,,
,00:47:46,157,,,,,,,,,
,00:47:47,156,,,,,,,,,
,00:47:48,153,,,,,,,,,
,00:47:49,151,,,,,,,,,
,00:47:50,149,,,,,,,,,
,00:47:51,149,,,,,,,,,
,00:47:52,148,,,,,,,,,
,00:47:53,148,,,,,,,,,
,00:47:54,147,,,,,,,,,
,00:47:55,146,,,,,,,,,
,00:47:56,146,,,,,,,,,
,00:47:57,145,,,,,,,,,
,00:47:58,145,,,,,,,,,
,00:47:59,146,,,,,,,,,
,00:48:00,146,,,,,,,,,
,00:48:01,146,,,,,,,,,
,00:48:02,144,,,,,,,,,
,00:48:03,143,,,,,,,,,
,00:48:04,142,,,,,,,,,
,00:48:05,142,,,,,,,,,
,00:48:06,142,,,,,,,,,
,00:48:07,142,,,,,,,,,
,00:48:08,141,,,,,,,,,
,00:48:09,139,,,,,,,,,
,00:48:10,138,,,,,,,,,
,00:48:11,137,,,,,,,,,
,00:48:12,138,,,,,,,,,
,00:48:13,138,,,,,,,,,
,00:48:14,138,,,,,,,,,
,00:48:15,136,,,,,,,,,
,00:48:16,136,,,,,,,,,
,00:48:17,136,,,,,,,,,
,00:48:18,136,,,,,,,,,
,00:48:19,137,,,,,,,,,
,00:48:20,137,,,,,,,,,
,00:48:21,138,,,,,,,,,
,00:48:22,138,,,,,,,,,
,00:48:23,139,,,,,,,,,
,00:48:24,139,,,,,,,,,
,00:48:25,140,,,,,,,,,
,00:48:26,140,,,,,,,,,
,00:48:27,140,,,,,,,,,
,00:48:28,141,,,,,,,,,
,00:48:29,142,,,,,,,,,
,00:48:30,143,,,,,,,,,
,00:48:31,144,,,,,,,,,
,00:48:32,145,,,,,,,,,
,00:48:33,146,,,,,,,,,
,00:48:34,147,,,,,,,,,
,00:48:35,148,,,,,,,,,
,00:48:36,150,,,,,,,,,
,00:48:37,150,,,,,,,,,
,00:48:38,151,,,,,,,,,
,00:48:39,152,,,,,,,,,
,00:48:40,152,,,,,,,,,
,00:48:41,152,,,,,,,,,
,00:48:42,153,,,,,,,,,
,00:48:43,153,,,,,,,,,
,00:48:44,153,,,,,,,,,
,00:48:45,154,,,,,,,,,
,00:48:46,152,,,,,,,,,
,00:48:47,149,,,,,,,,,
,00:48:48,146,,,,,,,,,
,00:48:49,142,,,,,,,,,
,00:48:50,141,,,,,,,,,
,00:48:51,140,,,,,,,,,
,00:48:52,140,,,,,,,,,
,00:48:53,140,,,,,,,,,
,00:48:54,140,,,,,,,,,
,00:48:55,140,,,,,,,,,
,00:48:56,140,,,,,,,,,
,00:48:57,141,,,,,,,,,
,00:48:58,141,,,,,,,,,
,00:48:59,141,,,,,,,,,
,00:49:00,142,,,,,,,,,
,00:49:01,143,,,,,,,,,
,00:49:02,144,,,,,,,,,
,00:49:03,145,,,,,,,,,
,00:49:04,145,,,,,,,,,
,00:49:05,145,,,,,,,,,
,00:49:06,145,,,,,,,,,
,00:49:07,145,,,,,,,,,
,00:49:08,142,,,,,,,,,
,00:49:09,140,,,,,,,,,
,00:49:10,139,,,,,,,,,
,00:49:11,138,,,,,,,,,
,00:49:12,136,,,,,,,,,
,00:49:13,135,,,,,,,,,
,00:49:14,135,,,,,,,,,
,00:49:15,135,,,,,,,,,
,00:49:16,136,,,,,,,,,
,00:49:17,137,,,,,,,,,
,00:49:18,137,,,,,,,,,
,00:49:19,138,,,,,,,,,
,00:49:20,139,,,,,,,,,
,00:49:21,140,,,,,,,,,
,00:49:22,141,,,,,,,,,
,00:49:23,141,,,,,,,,,
,00:49:24,141,,,,,,,,,
,00:49:25,140,,,,,,,,,
,00:49:26,141,,,,,,,,,
,00:49:27,140,,,,,,,,,
,00:49:28,141,,,,,,,,,
,00:49:29,142,,,,,,,,,
,00:49:30,142,,,,,,,,,
,00:49:31,142,,,,,,,,,
,00:49:32,143,,,,,,,,,
,00:49:33,143,,,,,,,,,
,00:49:34,143,,,,,,,,,
,00:49:35,144,,,,,,,,,
,00:49:36,145,,,,,,,,,
,00:49:37,146,,,,,,,,,
,00:49:38,147,,,,,,,,,
,00:49:39,147,,,,,,,,,
,00:49:40,147,,,,,,,,,
,00:49:41,147,,,,,,,,,
,00:49:42,147,,,,,,,,,
,00:49:43,147,,,,,,,,,
,00:49:44,146,,,,,,,,,
,00:49:45,146,,,,,,,,,
,00:49:46,146,,,,,,,,,
,00:49:47,147,,,,,,,,,
,00:49:48,149,,,,,,,,,
,00:49:49,150,,,,,,,,,
,00:49:50,152,,,,,,,,,
,00:49:51,155,,,,,,,,,
,00:49:52,157,,,,,,,,,
,00:49:53,158,,,,,,,,,
,00:49:54,161,,,,,,,,,
,00:49:55,162,,,,,,,,,
,00:49:56,164,,,,,,,,,
,00:49:57,165,,,,,,,,,
,00:49:58,167,,,,,,,,,
,00:49:59,168,,,,,,,,,
,00:50:00,169,,,,,,,,,
,00:50:01,170,,,,,,,,,
,00:50:02,170,,,,,,,,,
,00:50:03,171,,,,,,,,,
,00:50:04,171,,,,,,,,,
,00:50:05,171,,,,,,,,,
,00:50:06,171,,,,,,,,,
,00:50:07,171,,,,,,,,,
,00:50:08,171,,,,,,,,,
,00:50:09,171,,,,,,,,,
,00:50:10,171,,,,,,,,,
,00:50:11,170,,,,,,,,,
,00:50:12,170,,,,,,,,,
,00:50:13,170,,,,,,,,,
,00:50:14,169,,,,,,,,,
,00:50:15,168,,,,,,,,,
,00:50:16,167,,,,,,,,,
,00:50:17,165,,,,,,,,,
,00:50:18,163,,,,,,,,,
,00:50:19,162,,,,,,,,,
,00:50:20,162,,,,,,,,,
,00:50:21,161,,,,,,,,,
,00:50:22,161,,,,,,,,,
,00:50:23,160,,,,,,,,,
